203,6,9,15,5,1,35,30,292,6,8,15,17,1,28,76,11,2,0,0,0,0,2,2,30,0,0,0,1,0,7,9,12,0,0,1,0,0,2,1,11,2,0,0,2,0,5,1,23,0,1,1,5,0,35,1,86,3,4,3,7,0,57,17,12,0,0,0,0,0,0,6,24,1,0,2,0,0,3,9,3,0,0,0,0,0,0,2,7,1,0,0,0,0,0,4,43,2,2,30,0,0,1,1,29,1,0,3,4,0,3,9,67,1,3,3,3,2,4,40,413,27,6,36,22,0,39,357,257,25,6,47,17,0,7,363,270,19,6,8,21,2,16,122,30,1,0,1,2,0,1,21,31,6,1,5,4,0,1,22,9,0,0,5,0,0,0,0,4,0,1,0,1,0,1,5,30,3,1,0,4,0,1,23,25,0,1,2,1,2,2,17,30,1,2,9,2,0,5,11,37,1,2,4,6,0,5,20,1,0,0,1,0,0,0,4,6,1,1,0,0,0,0,12,49,3,7,59,3,0,2,15,24,3,0,2,2,1,2,29,231,20,3,13,36,6,33,368,273,28,5,33,37,8,33,451,0
1083,23,6,53,16,2,45,405,4268,128,12,117,104,4,150,2445,29,0,0,0,1,0,2,30,132,1,0,3,2,0,6,107,7,0,1,2,0,0,3,1,14,1,0,0,0,0,2,7,54,0,0,2,2,0,60,15,191,3,1,2,6,2,97,95,29,1,0,3,1,0,0,13,134,2,3,3,0,0,5,102,5,0,0,0,0,0,0,4,12,2,0,0,0,0,0,5,48,1,2,50,0,0,1,18,122,1,0,0,1,0,4,99,431,15,5,5,15,4,11,403,2748,130,13,123,120,8,126,4345,4230,108,18,140,113,12,104,2201,2960,71,10,75,82,7,83,1809,144,3,0,2,6,0,1,106,86,3,2,1,4,0,4,78,9,0,2,1,1,0,1,9,9,0,0,1,0,0,0,8,116,1,0,4,5,0,8,112,82,3,0,5,3,2,2,69,90,2,2,4,1,0,3,110,100,1,0,1,8,0,4,93,11,1,0,0,0,0,0,5,13,1,0,1,0,0,0,19,173,5,4,103,5,0,3,112,108,5,0,1,4,0,4,89,2776,97,11,121,100,12,116,4293,2491,106,9,106,96,20,110,4236,0
285,6,4,26,5,1,35,111,902,19,4,26,16,0,63,686,5,0,0,0,0,0,3,1,34,1,0,1,0,0,0,10,3,0,0,1,0,0,2,0,3,0,0,0,0,0,1,0,33,0,0,0,0,0,42,0,91,1,1,0,10,0,81,41,5,0,0,1,0,0,0,3,27,2,0,1,1,0,0,30,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,49,3,0,42,0,0,0,4,23,0,0,0,0,0,0,24,97,3,0,1,2,0,1,88,889,25,2,34,61,2,33,945,892,35,7,113,43,8,37,842,862,19,4,20,20,2,27,525,18,1,0,0,1,0,2,34,19,0,0,1,1,0,1,13,9,0,1,2,0,0,0,2,3,0,0,0,0,0,0,2,27,1,0,0,1,0,0,28,15,1,0,0,1,0,0,20,45,0,0,3,0,0,0,9,18,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,73,2,1,79,0,0,0,11,13,0,1,0,0,0,0,16,492,8,1,6,15,3,20,992,526,12,0,7,26,1,16,956,0
1621,44,14,70,39,3,73,360,4507,131,18,128,196,8,205,1659,51,4,0,0,2,0,5,24,192,9,2,13,15,1,9,184,19,1,1,5,0,0,0,2,22,0,0,1,1,0,6,10,94,4,0,3,3,0,76,22,218,14,5,17,13,1,122,186,48,3,1,4,2,0,1,34,184,9,1,9,15,0,13,181,1,0,0,0,0,0,0,5,9,2,0,1,0,0,1,11,77,8,2,88,1,0,2,22,175,13,0,8,12,1,14,168,444,33,3,14,22,2,22,542,2217,181,16,205,171,17,179,4631,4457,164,26,184,146,3,150,1770,1798,51,5,54,67,4,62,768,150,7,1,11,14,3,12,177,65,3,1,6,2,0,6,70,21,1,0,4,1,0,0,18,9,1,1,0,1,0,0,10,171,14,1,8,17,0,11,173,54,3,0,4,8,0,5,93,160,11,1,16,6,1,8,122,69,3,0,3,7,0,4,73,19,0,0,0,1,0,0,14,11,4,0,0,0,0,0,18,202,16,6,103,5,0,5,173,61,4,0,3,3,1,1,81,2215,170,18,137,203,14,200,4458,953,70,6,80,75,10,62,2767,0
583,18,9,44,20,0,53,95,1122,60,14,47,44,4,63,434,25,3,0,0,0,0,2,9,56,6,4,4,6,0,3,58,6,1,3,3,0,0,4,0,21,0,0,1,1,0,5,5,30,0,8,0,3,0,60,9,94,4,5,6,11,0,68,39,31,0,1,4,0,0,1,8,54,5,0,5,5,1,8,66,1,0,0,0,1,0,0,4,4,0,0,1,1,0,2,4,50,5,2,46,1,0,1,4,56,4,0,2,3,0,7,53,91,12,1,9,13,2,13,143,453,69,11,77,42,15,70,1020,1103,68,13,82,49,4,55,365,405,13,7,19,28,3,18,204,62,3,1,5,7,1,5,56,15,1,1,2,2,0,1,22,10,0,1,4,1,0,1,2,4,1,0,0,0,0,0,3,51,4,1,3,4,0,2,58,19,6,0,0,2,0,3,31,68,2,1,10,5,0,6,36,27,2,0,3,2,1,3,24,5,0,0,0,0,0,0,11,4,0,0,0,0,0,0,6,72,12,6,88,4,0,3,50,23,6,0,3,2,0,1,28,411,42,3,58,59,6,54,1136,174,33,2,40,35,5,35,864,0
2137,50,17,107,41,6,103,645,6438,184,36,177,180,23,271,3110,46,0,1,3,2,0,4,48,163,11,2,8,5,1,15,198,9,1,1,6,0,0,9,3,30,1,0,1,0,0,9,17,79,4,7,1,8,0,90,22,147,9,7,10,6,0,159,134,33,0,0,8,0,0,3,39,137,3,1,4,8,0,10,179,2,0,0,1,0,0,0,1,16,0,0,2,1,0,1,31,72,4,3,128,0,0,1,47,137,1,1,2,3,1,8,172,430,21,1,35,27,0,22,780,2226,150,8,133,97,18,126,6439,6176,196,35,244,180,13,174,3211,2650,90,11,74,103,16,90,1606,103,6,0,2,12,0,7,191,58,3,0,4,4,0,3,92,30,0,1,9,2,0,2,18,9,0,0,1,0,1,1,12,115,8,2,7,8,0,6,223,57,6,0,10,2,0,2,108,125,4,2,14,4,0,3,189,70,1,0,2,0,1,1,110,17,1,2,1,0,0,2,17,10,0,0,0,0,0,0,8,166,9,2,122,10,0,6,203,64,2,0,1,6,3,3,107,2176,135,13,134,142,22,145,6496,1119,90,2,81,64,10,96,3744,0
963,13,3,67,28,0,83,581,3273,69,7,58,94,4,169,2804,32,0,0,0,0,0,0,13,180,1,1,2,3,0,4,70,7,0,0,0,0,0,1,0,17,0,0,1,1,0,1,4,99,0,4,2,2,0,54,13,240,8,2,2,3,0,95,41,35,1,0,4,1,0,0,11,107,4,0,2,2,0,4,44,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,106,5,1,58,0,0,0,14,108,3,0,7,2,0,7,52,744,14,0,28,21,0,18,488,3864,115,17,132,153,11,148,3491,3667,69,12,153,42,4,46,4055,1797,25,1,31,48,3,57,1517,141,5,0,2,1,0,2,58,73,1,0,0,0,0,3,29,11,0,0,0,1,0,0,8,2,0,0,0,0,0,0,2,168,3,2,3,1,0,1,59,69,3,0,6,0,0,0,35,139,1,1,5,2,0,2,81,70,5,0,1,0,0,1,18,15,0,0,1,0,0,1,10,8,0,0,0,0,0,0,5,204,4,6,87,1,0,3,79,59,4,1,1,1,0,0,27,3661,117,17,122,142,15,146,3626,1855,81,4,77,76,8,85,2294,0
602,10,0,29,10,0,51,250,3036,41,1,60,40,6,103,1252,5,1,0,0,0,0,1,11,48,3,1,2,1,0,3,62,0,0,0,3,0,0,2,0,3,0,0,1,0,0,3,3,11,0,2,0,1,0,49,11,41,0,1,0,5,0,70,55,6,1,0,0,0,0,1,7,49,3,0,4,1,1,2,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,16,3,1,46,0,0,0,3,45,2,0,4,1,1,2,64,83,5,0,5,8,0,8,250,766,54,2,73,49,6,50,2692,3188,55,2,114,100,3,99,2032,1424,20,0,33,37,5,36,1044,34,0,0,0,2,0,1,132,18,1,0,2,0,0,1,50,3,0,0,4,2,0,0,7,1,0,0,0,0,0,0,6,26,0,0,1,2,0,2,107,13,1,0,2,1,0,3,56,33,4,0,4,2,0,3,64,17,3,0,0,1,0,2,35,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,2,44,4,2,77,2,0,3,46,19,5,0,1,2,0,1,25,427,26,0,38,53,3,48,3075,235,26,0,36,21,9,27,2088,0
1307,31,4,77,40,1,90,598,4497,99,14,101,133,12,198,2377,28,6,0,1,2,0,3,31,98,3,1,3,6,1,7,172,1,0,0,3,0,0,2,1,16,3,0,1,0,0,1,15,69,2,2,0,6,0,83,20,183,7,6,13,7,0,112,145,37,3,0,2,2,0,0,31,143,5,2,6,8,2,1,136,0,0,0,0,0,0,0,0,11,1,0,2,0,1,0,16,103,5,5,74,0,0,2,28,130,7,0,1,4,1,6,133,640,27,0,30,25,1,15,499,3381,190,10,176,115,19,120,4496,4338,119,20,226,127,17,116,2753,1986,55,3,48,58,3,48,1165,84,10,0,8,4,2,3,153,51,1,1,1,0,0,5,78,9,2,0,7,2,1,0,17,3,0,0,1,0,0,0,3,77,14,0,7,4,0,5,159,46,4,0,5,0,0,0,72,108,3,1,6,9,0,4,128,44,0,0,2,5,0,1,84,7,1,0,0,2,0,0,23,0,0,0,0,0,0,0,5,170,13,2,115,6,1,7,147,68,4,0,3,0,0,6,78,2772,130,11,121,125,19,139,4225,1430,70,2,93,71,1,73,2615,0
1387,15,9,76,28,6,72,527,4539,100,17,98,111,9,124,2009,28,1,0,1,0,0,4,27,140,7,2,5,9,0,4,112,9,0,0,1,0,0,4,7,14,0,0,0,0,0,4,9,80,2,5,0,1,0,63,23,221,8,3,7,13,0,120,111,32,1,0,6,2,0,2,17,137,7,0,6,4,1,2,133,7,0,0,1,0,0,0,4,14,2,0,0,0,0,1,8,78,3,0,65,1,0,0,30,145,4,2,9,5,0,6,141,555,22,5,26,31,7,15,599,2777,177,25,176,162,10,184,4155,4480,92,18,154,126,9,137,2790,1636,36,4,40,50,9,36,1144,115,5,0,6,1,1,4,154,56,4,2,1,5,0,2,75,15,0,0,5,0,0,1,11,14,0,0,1,0,0,0,7,98,8,1,3,3,0,7,167,46,1,0,0,6,0,1,69,120,8,1,7,8,0,4,129,51,1,1,1,2,1,3,76,3,1,0,0,1,0,1,14,10,0,0,0,1,0,1,7,148,7,2,108,4,0,4,167,54,2,0,4,0,1,0,76,2165,150,16,167,166,13,141,4242,1060,89,16,75,85,10,87,2712,0
1365,11,3,55,27,0,58,466,5690,69,4,75,86,7,128,2412,21,2,1,1,0,0,1,10,111,2,0,5,5,0,5,80,2,0,0,2,0,0,0,2,14,0,1,0,0,0,1,10,33,0,1,1,3,0,69,14,124,4,1,1,8,0,107,89,20,1,0,5,0,0,0,16,97,5,0,3,3,0,2,91,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,16,42,4,3,74,0,0,0,12,100,2,0,1,4,0,2,91,368,15,2,22,16,0,18,757,2350,128,9,143,105,8,123,5409,6004,73,8,113,75,10,90,2430,2591,28,1,31,40,1,31,1234,95,3,0,2,5,0,3,109,33,0,0,0,1,0,0,56,11,0,0,0,0,0,1,3,8,1,0,0,0,0,1,7,77,1,0,4,1,1,2,79,36,0,0,1,0,0,2,55,65,2,0,8,3,0,7,76,41,2,1,1,1,0,0,42,6,0,0,0,0,1,1,14,2,0,0,0,0,0,0,5,92,4,2,99,3,0,3,61,40,2,0,1,1,0,2,58,1939,86,8,95,107,9,117,5426,1022,74,1,73,54,7,58,3772,0
1587,28,3,61,26,5,66,567,4506,127,8,124,106,9,144,2442,26,1,1,0,2,0,0,22,66,5,0,5,6,1,10,119,11,0,2,4,0,0,0,3,10,0,0,0,0,0,1,10,52,0,3,2,3,0,79,16,118,3,3,7,14,1,120,132,31,0,0,4,1,0,0,15,99,4,0,4,2,0,5,137,2,0,0,0,0,0,0,3,6,0,0,0,0,0,0,20,52,4,3,81,1,0,0,19,100,2,0,4,2,0,5,114,451,24,6,30,18,3,18,591,1925,120,5,107,105,14,99,4755,5032,107,15,153,143,12,143,2455,1901,48,5,43,48,1,62,1038,93,7,0,6,6,0,11,139,27,2,0,4,7,0,2,68,21,0,0,3,1,0,1,14,2,0,0,1,0,0,0,6,109,4,1,3,6,2,5,127,34,6,0,1,3,0,4,64,117,2,1,6,6,0,9,107,22,3,0,1,2,0,0,61,11,0,0,0,2,0,2,12,1,0,0,0,0,0,0,3,173,5,3,99,5,0,5,128,26,1,2,3,4,0,1,54,2102,150,8,145,157,10,151,4874,959,59,5,60,52,9,46,2459,0
201,6,4,29,5,0,50,84,343,21,5,17,15,0,53,294,9,1,1,0,0,0,2,3,22,3,0,1,1,0,5,25,1,0,0,2,0,0,2,1,1,0,0,0,0,0,1,2,28,0,1,0,2,0,35,3,56,0,2,0,4,0,42,40,14,1,0,3,0,0,0,3,14,0,0,1,1,0,4,26,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,35,0,1,26,0,0,0,3,17,0,0,1,0,0,2,30,79,2,0,4,3,0,1,39,465,25,2,33,25,4,22,326,462,16,10,71,35,1,29,574,165,4,1,7,7,1,11,207,10,1,0,1,4,0,1,19,2,1,0,0,0,0,0,17,3,0,0,4,0,0,0,0,1,0,0,1,0,0,0,2,12,0,0,0,2,1,1,25,5,1,0,0,1,0,1,12,21,1,0,3,0,0,1,20,5,1,0,0,0,1,0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,34,1,3,50,2,0,0,18,6,2,0,1,0,0,0,10,230,18,3,10,16,2,18,405,138,9,3,13,12,2,9,260,0
620,17,4,25,8,0,37,273,1770,52,8,45,43,6,66,976,10,1,1,0,1,0,3,19,50,6,0,2,2,1,2,51,2,0,0,1,0,0,1,0,2,0,0,1,1,0,3,8,35,0,1,0,2,0,31,14,76,4,1,4,7,0,48,67,18,0,0,1,1,0,0,11,58,2,0,2,2,2,2,61,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,6,45,1,0,34,0,0,1,5,62,1,0,2,3,0,2,66,257,10,0,5,10,1,11,280,1401,48,10,57,60,12,58,1727,1836,52,11,82,68,6,64,1372,992,29,3,35,26,1,24,657,41,1,1,1,3,0,1,51,17,1,0,3,0,0,2,41,8,0,0,1,0,0,0,4,1,0,0,0,0,0,0,1,34,4,1,3,0,1,1,73,30,3,0,1,0,0,0,49,39,3,0,1,1,0,0,66,22,1,0,0,0,0,0,40,10,0,0,0,0,0,0,8,3,0,0,1,0,0,0,1,47,3,2,47,1,0,3,48,32,1,0,1,2,0,3,35,985,36,7,62,61,8,49,1861,659,18,1,38,36,5,36,1261,0
203,3,1,13,11,0,16,35,580,6,2,8,4,1,26,130,2,0,0,0,0,0,1,5,19,0,0,0,0,0,1,5,2,0,0,1,0,0,2,0,5,0,0,0,0,0,1,0,22,0,0,0,1,0,40,1,75,0,3,1,2,0,56,4,2,1,0,0,0,0,0,0,28,3,0,0,1,0,0,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,48,1,1,33,0,0,0,1,32,1,0,1,1,0,0,7,51,3,0,2,2,1,1,66,600,28,1,28,21,2,17,569,466,13,5,47,24,0,25,311,256,2,1,2,7,1,8,130,18,0,0,0,0,0,0,18,11,0,0,0,0,0,1,12,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,2,0,1,27,10,0,0,0,0,0,0,13,24,0,0,1,2,0,1,12,21,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47,5,1,64,0,0,1,7,11,0,0,0,0,0,0,0,192,7,1,20,8,0,10,437,186,13,1,9,5,3,12,338,0
459,22,6,14,15,3,19,113,1590,34,9,46,52,1,72,416,8,1,0,0,0,0,1,15,34,1,1,4,1,0,4,59,3,0,0,0,0,0,0,0,3,0,0,0,2,0,0,5,19,0,0,3,0,0,21,19,44,1,0,1,1,0,44,61,14,1,0,3,1,0,0,3,56,5,0,2,3,0,5,29,0,0,0,0,0,0,0,1,3,1,0,0,1,0,1,11,22,4,0,22,1,1,1,9,43,4,0,4,2,0,0,38,109,13,0,5,8,1,3,176,594,50,2,76,37,9,37,1479,1359,38,7,55,30,6,35,481,619,20,0,23,20,2,20,226,50,3,0,3,2,0,5,44,13,1,0,1,0,0,1,26,5,1,0,1,0,0,1,3,1,0,0,0,0,0,0,2,46,1,1,3,2,0,3,40,16,1,0,0,0,0,0,29,55,1,0,5,7,0,4,39,14,0,1,1,0,0,7,28,5,1,0,2,0,0,1,11,0,1,0,0,1,0,0,5,60,6,0,43,3,0,4,57,29,2,0,1,4,0,4,26,484,33,4,28,46,2,34,1402,263,25,2,32,16,3,23,938,0
477,5,3,26,11,1,41,194,1586,27,2,33,31,2,63,1286,10,0,0,0,0,0,0,6,16,0,0,1,0,0,0,38,2,0,0,1,0,0,1,1,6,0,0,0,0,0,2,7,21,0,0,0,0,0,23,4,59,0,0,1,0,0,50,34,8,0,0,0,0,0,0,6,42,0,0,0,0,0,0,35,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,7,37,0,1,28,0,0,0,6,33,0,0,0,0,0,0,30,227,13,1,9,2,0,4,188,1660,61,4,53,34,1,37,1924,2334,54,0,86,70,2,64,1871,842,23,1,26,23,1,27,764,22,0,0,0,0,1,0,67,10,0,0,0,1,0,0,19,4,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,31,0,0,0,0,2,0,54,2,0,0,0,0,0,0,22,25,0,0,3,0,0,0,63,19,1,0,0,1,0,0,18,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,58,1,1,49,0,0,1,45,9,0,0,1,0,0,0,23,1219,23,0,25,21,0,19,1729,512,22,0,14,15,1,15,1299,0
628,15,1,30,10,0,38,348,2269,39,3,30,29,3,59,1170,16,0,0,0,1,0,5,18,54,3,0,4,3,0,1,103,2,0,0,4,0,0,3,2,8,1,0,0,0,0,1,6,60,2,2,1,3,0,37,12,110,4,2,3,6,0,56,75,12,0,0,0,1,0,1,10,82,3,0,2,0,0,1,70,2,0,0,0,0,0,0,2,6,0,0,0,1,0,0,10,68,7,2,41,2,0,1,12,73,1,0,3,0,0,2,52,507,20,5,15,15,3,22,220,2859,110,14,103,127,8,123,1952,1618,37,7,67,44,2,49,1571,1432,11,0,20,11,4,16,529,53,6,2,3,4,0,1,82,25,1,0,1,4,0,1,40,9,0,0,4,0,1,0,7,8,0,0,0,0,0,0,7,46,3,0,5,4,0,5,77,26,1,0,1,1,0,0,34,58,2,0,3,2,0,2,105,32,0,0,4,1,0,0,32,3,2,0,0,0,0,0,6,3,0,0,0,0,0,0,7,112,3,0,52,3,0,4,102,33,0,0,0,1,0,0,38,1710,101,14,122,75,5,83,2055,1131,59,7,51,59,6,57,1218,0
787,28,5,40,19,0,47,156,2059,98,13,71,87,8,103,834,24,1,1,1,4,0,3,30,116,7,0,8,7,2,12,90,10,0,0,0,0,0,0,2,16,2,1,0,0,0,3,6,40,0,2,2,2,0,31,22,121,8,4,3,7,2,55,76,40,4,0,2,0,0,2,17,100,9,0,6,9,1,6,100,2,0,0,1,0,0,0,3,5,0,0,0,0,0,1,13,41,4,2,45,2,0,1,18,101,12,1,16,6,1,9,99,157,12,0,24,18,0,21,213,780,71,12,91,82,7,90,1964,2057,96,13,142,104,5,87,800,518,40,2,33,27,0,31,326,78,11,0,13,6,1,3,84,38,6,0,7,0,0,6,41,20,0,2,1,0,0,1,5,3,0,0,0,0,0,0,2,87,12,0,8,11,0,7,84,20,3,0,8,4,0,4,49,90,9,0,18,12,1,4,96,41,6,0,4,1,0,1,51,9,1,0,1,0,0,1,10,0,0,0,1,1,0,0,7,102,11,1,59,4,1,7,96,34,2,0,2,0,0,0,61,804,101,10,88,103,19,99,2006,268,51,2,57,32,7,55,1280,0
1744,30,16,51,36,8,59,489,5127,136,12,136,141,8,151,1929,21,0,1,2,2,0,3,33,128,7,1,4,9,0,7,140,17,0,1,4,0,0,6,4,26,2,0,0,1,0,2,8,75,0,2,0,3,1,62,30,158,5,6,8,16,0,103,165,34,1,1,3,0,0,2,20,135,5,2,6,12,1,8,158,7,1,0,1,0,0,0,3,9,0,0,1,0,0,1,16,66,5,1,67,0,0,0,27,150,7,0,11,11,1,6,152,494,27,5,19,39,11,26,821,2168,173,12,157,163,10,152,5058,4969,120,11,152,162,15,126,2028,2548,61,9,48,55,10,58,997,160,6,2,4,1,1,5,169,64,2,0,5,3,0,5,100,15,1,0,2,1,0,2,9,12,0,1,0,0,0,0,9,156,5,1,3,10,0,11,172,54,5,0,4,3,0,1,73,128,2,0,4,7,1,7,115,64,1,0,3,2,1,3,80,20,1,0,0,2,0,0,17,5,2,0,0,1,0,2,10,145,16,3,102,5,0,7,142,52,4,1,1,3,0,4,77,2152,118,14,140,135,12,159,5113,1162,72,16,92,89,20,85,3350,0
461,6,8,43,13,0,48,130,1206,36,3,35,51,4,92,603,18,1,0,1,0,0,6,7,52,4,2,4,5,0,12,44,4,0,0,4,0,0,4,0,7,1,1,0,0,0,8,5,33,1,0,2,4,0,40,5,81,5,4,3,11,0,81,41,13,0,0,3,0,0,0,12,43,1,0,1,2,0,4,44,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,5,34,5,3,45,2,0,1,13,42,5,0,1,5,1,3,42,134,19,0,8,14,0,13,142,636,45,9,43,39,8,42,1094,1349,47,6,111,46,5,51,621,532,21,1,25,17,1,18,348,45,4,0,7,3,0,3,48,22,1,0,1,1,0,1,35,10,1,0,2,0,1,0,4,2,0,0,0,0,0,0,1,40,2,0,5,4,0,3,46,28,2,0,1,2,0,2,34,52,5,0,11,3,0,5,66,24,1,0,2,1,0,2,36,4,1,0,0,0,0,0,12,2,0,0,0,0,0,0,3,68,10,1,92,1,1,3,66,24,3,0,2,0,0,2,32,513,60,13,59,32,13,48,1217,352,31,1,31,39,2,27,1005,0
1750,55,7,80,54,1,86,374,4665,179,39,182,150,17,197,1943,74,3,0,5,3,2,7,28,269,12,0,13,15,3,25,177,6,0,1,6,0,0,1,0,41,1,0,0,2,1,4,14,117,5,2,4,10,0,76,36,326,15,6,15,13,2,158,168,62,3,0,6,4,0,4,31,244,9,3,6,10,0,11,162,0,0,0,0,0,0,1,0,21,1,0,1,1,0,4,26,109,5,9,84,4,0,5,31,230,12,1,10,9,1,13,173,531,38,0,32,25,0,30,522,2452,211,25,198,229,32,232,4774,4830,192,34,224,156,17,151,2160,1620,84,8,86,85,10,58,985,228,11,1,5,8,3,12,153,99,3,1,6,8,2,7,100,35,1,0,4,1,0,1,18,9,0,0,1,0,0,2,10,229,15,3,14,15,1,5,151,103,7,0,10,6,0,11,110,188,10,2,14,13,2,15,185,82,8,0,5,9,2,4,114,22,1,1,2,3,0,1,30,7,0,0,0,1,0,1,7,279,13,4,132,14,2,12,167,89,10,2,5,7,0,8,132,2634,176,19,143,218,27,211,4695,1342,109,6,126,118,3,149,3430,0
480,17,5,36,15,0,33,124,1398,47,17,53,76,7,120,590,6,0,0,0,1,0,6,13,90,9,1,4,6,0,14,52,5,1,1,4,0,0,2,0,15,1,0,0,0,0,6,5,32,0,0,1,3,0,55,5,94,3,0,5,9,0,91,50,15,0,1,0,2,0,1,9,45,4,0,6,7,1,4,56,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,36,3,3,39,1,0,1,6,28,6,0,7,1,0,1,58,80,6,0,9,11,0,12,116,564,33,2,44,49,7,41,1251,1169,59,15,82,58,2,57,649,436,33,2,26,31,2,32,348,34,4,1,3,3,0,1,60,35,5,0,4,2,0,4,35,13,0,0,6,0,0,0,2,2,0,0,0,0,0,0,1,34,2,0,3,3,0,3,55,36,1,0,3,1,0,0,34,43,4,0,8,5,2,3,52,20,2,0,5,5,1,2,28,4,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,56,8,0,100,4,0,5,52,23,1,0,2,4,0,3,32,476,51,3,57,51,7,43,1252,324,25,1,25,28,4,35,926,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8809,222,68,326,215,35,279,2994,27072,824,90,834,820,71,895,13899,195,2,0,7,9,5,13,146,756,38,7,48,29,3,30,1002,40,1,1,5,0,3,8,28,102,12,1,7,4,0,14,114,253,4,6,4,14,2,149,164,819,33,8,26,40,3,274,948,179,10,1,6,13,1,9,177,787,33,1,33,50,6,49,823,37,1,0,5,0,0,0,20,67,4,0,5,3,1,1,89,225,5,8,184,11,0,5,130,741,31,3,38,36,2,47,867,2820,151,26,125,158,26,153,4466,11932,687,80,693,771,98,845,29489,27160,934,112,1038,832,94,816,14224,13913,479,74,442,407,65,413,7674,827,42,2,34,32,3,34,792,402,20,2,18,14,2,18,502,112,7,2,8,9,4,6,81,89,1,1,1,2,2,3,58,731,33,6,25,41,3,34,798,448,27,2,27,26,2,17,484,742,42,4,53,28,2,29,931,442,24,3,24,28,1,24,435,73,1,0,4,5,2,1,94,67,4,0,3,0,0,1,97,850,42,7,251,20,2,27,914,425,26,2,16,23,3,17,507,12565,733,65,733,770,95,782,29092,6980,412,50,410,443,57,431,16766,0
549,4,1,46,5,0,66,481,1352,17,1,8,23,3,122,2395,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,29,7,27,0,1,0,2,0,62,33,1,0,0,1,0,0,0,3,5,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,17,0,0,31,0,0,0,2,3,0,0,0,0,0,0,10,109,5,0,7,1,0,0,348,1484,29,2,19,13,3,9,1847,2491,29,2,128,29,4,32,4049,2047,15,0,24,21,1,26,2764,7,0,0,0,0,0,0,41,9,0,0,0,0,0,0,26,5,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,33,8,0,0,0,0,0,0,39,7,0,0,0,0,0,0,27,15,0,0,0,0,0,0,27,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,29,1,0,62,0,0,0,35,17,0,0,0,0,0,0,28,437,8,0,5,9,4,11,2303,376,6,0,11,12,1,18,1781,0
